"bien_id","code_dep","code_commune","type_local","surface_carrez","surface_reelle","nombre_pieces"
9998,"14","338",Appartement,23.67,25,2
9999,"17","415",Appartement,49.4,53,2
10000,"22","278",Appartement,82.0,82,3
10001,"24","053",Appartement,53.55,58,3
10002,"26","114",Appartement,41.66,42,3
10003,"26","362",Appartement,113.44,110,4
10004,"28","085",Appartement,73.65,76,3
10005,"28","279",Maison,133.41,129,6
10006,"29","019",Appartement,63.35,67,3
10007,"29","254",Maison,115.82,94,4
10008,"30","189",Appartement,22.82,23,1
10009,"31","462",Appartement,42.31,42,2
10010,"31","506",Appartement,80.89,81,4
10011,"31","555",Appartement,58.68,55,3
10012,"31","555",Appartement,66.75,66,3
10013,"33","003",Appartement,68.62,69,3
10014,"33","009",Appartement,22.55,22,1
10015,"33","051",Maison,76.12,76,4
10016,"33","058",Maison,84.19,84,4
10017,"33","063",Appartement,84.87,85,4
10018,"33","063",Appartement,24.91,25,1
10019,"33","063",Appartement,41.53,44,2
10020,"33","063",Appartement,47.71,47,2
10021,"33","200",Appartement,64.0,65,3
10022,"33","214",Maison,78.78,82,4
10023,"33","249",Appartement,86.45,86,4
10024,"33","249",Appartement,96.31,95,5
10025,"33","281",Appartement,29.71,32,1
10026,"33","281",Appartement,101.57,99,4
10027,"33","318",Appartement,48.58,48,2
10028,"33","435",Appartement,39.05,39,2
10029,"33","522",Appartement,41.1,42,2
10030,"34","145",Maison,81.83,80,4
10031,"34","301",Appartement,73.21,75,3
10032,"35","136",Appartement,51.24,49,2
10033,"35","288",Appartement,27.21,27,2
10034,"37","261",Appartement,67.64,63,3
10035,"38","045",Appartement,91.37,92,4
10036,"38","151",Appartement,19.45,19,1
10037,"38","185",Appartement,58.47,60,3
10038,"38","562",Maison,95.01,87,4
10039,"39","300",Appartement,21.38,23,1
10040,"40","065",Appartement,30.52,33,3
10041,"40","065",Appartement,19.65,20,1
10042,"40","065",Appartement,37.54,38,2
10043,"40","065",Appartement,40.39,40,2
10044,"40","283",Appartement,35.68,37,2
10045,"40","304",Appartement,53.23,51,3
10046,"40","304",Appartement,47.82,48,3
10047,"40","312",Appartement,27.43,27,1
10048,"40","328",Appartement,37.4,38,2
10049,"42","093",Appartement,55.6,50,4
10050,"42","127",Appartement,73.58,71,3
10051,"42","183",Appartement,55.3,55,3
10052,"42","183",Appartement,156.5,97,3
10053,"42","207",Appartement,10.3,229,1
10054,"42","207",Appartement,83.85,86,3
10055,"42","218",Appartement,42.14,45,3
10056,"43","051",Appartement,68.5,67,3
10057,"44","055",Appartement,36.53,37,2
10058,"44","088",Appartement,48.7,48,2
10059,"44","120",Appartement,129.39,129,4
10060,"44","184",Appartement,31.02,32,2
10061,"44","184",Appartement,53.67,59,3
10062,"44","186",Maison,68.91,80,5
10063,"45","234",Appartement,42.6,42,2
10064,"47","001",Appartement,62.9,62,3
10065,"47","128",Appartement,62.2,61,3
10066,"48","027",Appartement,50.0,52,3
10067,"49","007",Appartement,50.83,50,2
10068,"49","007",Appartement,30.46,34,1
10069,"49","007",Appartement,34.47,35,1
10070,"49","007",Appartement,68.32,71,3
10071,"50","165",Appartement,21.08,21,1
10072,"51","108",Appartement,44.9,61,2
10073,"51","172",Appartement,76.65,76,3
10074,"51","230",Appartement,64.35,56,2
10075,"51","474",Appartement,40.04,42,2
10076,"54","174",Appartement,53.35,55,3
10077,"54","321",Appartement,68.14,75,4
10078,"54","329",Appartement,67.92,68,2
10079,"54","395",Appartement,109.0,107,5
10080,"54","431",Appartement,47.95,47,2
10081,"54","547",Appartement,95.92,95,5
10082,"56","055",Appartement,43.53,42,2
10083,"58","194",Appartement,73.08,73,4
10084,"59","286",Appartement,46.2,43,2
10085,"59","328",Appartement,70.29,65,2
10086,"59","350",Appartement,43.54,38,2
10087,"59","368",Appartement,27.54,27,1
10088,"60","159",Appartement,65.68,63,3
10089,"60","358",Maison,77.92,79,4
10090,"60","652",Appartement,39.6,35,2
10091,"69","009",Maison,86.05,85,4
10092,"69","010",Appartement,51.91,51,2
10093,"69","028",Appartement,53.57,53,2
10094,"69","034",Appartement,28.92,36,2
10095,"69","044",Appartement,44.92,44,2
10096,"69","069",Appartement,34.75,35,2
10097,"69","199",Appartement,67.12,73,3
10098,"69","204",Appartement,65.56,65,3
10099,"69","264",Appartement,97.5,76,3
10100,"69","286",Appartement,68.12,71,4
10101,"69","381",Appartement,64.31,63,3
10102,"69","382",Appartement,26.95,36,1
10103,"70","428",Appartement,96.66,79,4
10104,"72","223",Maison,36.01,41,2
10105,"73","015",Appartement,18.98,30,2
10106,"74","056",Appartement,17.32,20,1
10107,"74","256",Appartement,87.26,84,4
10108,"75","103",Appartement,28.16,29,1
10109,"75","103",Appartement,23.33,23,1
10110,"75","104",Appartement,49.56,65,2
10111,"75","104",Appartement,29.61,34,2
10112,"75","105",Appartement,23.29,15,1
10113,"75","106",Appartement,83.23,82,3
10114,"75","107",Appartement,60.12,64,2
10115,"75","108",Appartement,55.25,119,5
10116,"75","108",Appartement,35.01,38,2
10117,"75","111",Appartement,20.4,16,2
10118,"75","111",Appartement,47.5,46,3
10119,"75","111",Appartement,27.11,72,3
10120,"75","113",Appartement,22.15,35,2
10121,"75","114",Appartement,28.14,28,1
10122,"75","114",Appartement,37.1,35,1
10123,"75","115",Appartement,88.14,88,4
10124,"75","116",Appartement,105.2,105,5
10125,"75","116",Appartement,390.1,379,9
10126,"75","117",Appartement,25.16,25,1
10127,"75","117",Appartement,36.52,16,1
10128,"75","117",Appartement,115.75,105,3
10129,"75","118",Appartement,16.22,16,1
10130,"75","118",Appartement,12.17,12,1
10131,"75","118",Appartement,23.16,23,2
10132,"75","119",Appartement,13.37,13,1
10133,"75","119",Appartement,32.1,36,2
10134,"75","119",Appartement,53.92,60,3
10135,"75","119",Maison,80.33,60,3
10136,"75","119",Appartement,73.32,71,3
10137,"75","119",Appartement,22.55,22,1
10138,"75","120",Appartement,57.54,57,2
10139,"75","120",Appartement,13.64,15,1
10140,"75","120",Appartement,26.01,26,2
10141,"75","120",Appartement,40.0,33,2
10142,"75","120",Appartement,60.66,61,3
10143,"76","108",Appartement,56.55,56,2
10144,"76","276",Appartement,54.0,54,2
10145,"76","341",Appartement,79.96,80,4
10146,"76","540",Appartement,29.34,25,2
10147,"76","540",Appartement,15.44,17,1
10148,"77","024",Appartement,108.04,91,4
10149,"77","067",Maison,88.2,88,5
10150,"77","067",Maison,74.36,87,4
10151,"77","079",Appartement,52.6,53,3
10152,"77","155",Appartement,61.91,62,3
10153,"77","243",Appartement,82.12,74,4
10154,"77","251",Appartement,60.0,59,3
10155,"77","268",Appartement,41.27,42,2
10156,"77","284",Appartement,89.97,84,4
10157,"77","294",Appartement,41.71,41,2
10158,"77","307",Appartement,22.02,22,1
10159,"77","307",Appartement,64.27,66,3
10160,"77","333",Maison,98.45,97,5
10161,"77","350",Appartement,50.06,48,2
10162,"77","389",Appartement,43.33,45,2
10163,"77","389",Appartement,53.08,53,3
10164,"77","475",Appartement,29.8,170,6
10165,"77","513",Appartement,49.42,50,2
10166,"77","514",Appartement,44.51,52,2
10167,"77","514",Appartement,71.85,65,4
10168,"78","124",Appartement,62.58,62,3
10169,"78","146",Appartement,81.87,82,4
10170,"78","172",Maison,75.19,75,4
10171,"78","208",Appartement,94.96,91,5
10172,"78","297",Appartement,59.0,59,3
10173,"78","321",Maison,96.53,110,4
10174,"78","335",Appartement,27.05,29,1
10175,"78","337",Maison,65.79,63,2
10176,"78","418",Appartement,54.66,56,3
10177,"78","490",Maison,76.63,78,4
10178,"78","513",Appartement,14.2,30,1
10179,"78","545",Appartement,45.2,45,2
10180,"78","591",Appartement,55.89,60,2
10181,"78","621",Appartement,63.79,63,3
10182,"78","621",Appartement,112.52,112,5
10183,"78","646",Appartement,69.51,68,2
10184,"78","646",Appartement,77.04,80,4
10185,"78","646",Appartement,23.3,22,1
10186,"78","650",Appartement,13.9,15,1
10187,"80","021",Maison,129.25,132,5
10188,"80","228",Appartement,57.45,54,4
10189,"83","009",Appartement,70.81,60,2
10190,"83","034",Appartement,38.37,38,2
10191,"83","069",Maison,88.01,90,4
10192,"83","069",Appartement,33.7,33,2
10193,"83","071",Appartement,28.97,28,2
10194,"83","107",Appartement,34.92,36,2
10195,"83","119",Appartement,55.56,75,3
10196,"83","119",Appartement,38.44,36,2
10197,"83","137",Appartement,71.19,69,4
10198,"83","137",Appartement,53.11,53,3
10199,"84","031",Appartement,46.4,43,2
10200,"84","031",Appartement,113.63,111,3
10201,"85","226",Maison,96.02,78,3
10202,"85","234",Appartement,91.76,96,4
10203,"87","075",Maison,73.52,72,4
10204,"88","273",Appartement,108.8,106,5
10205,"89","464",Appartement,64.68,63,2
10206,"91","045",Maison,96.3,95,4
10207,"91","085",Maison,115.0,98,5
10208,"91","085",Maison,65.8,65,3
10209,"91","215",Appartement,41.51,49,2
10210,"91","223",Maison,84.7,86,4
10211,"91","223",Appartement,17.41,18,1
10212,"91","326",Appartement,57.97,57,3
10213,"91","386",Appartement,27.68,27,1
10214,"91","432",Appartement,65.86,63,3
10215,"91","434",Appartement,66.16,66,3
10216,"91","533",Maison,79.7,83,4
10217,"91","549",Maison,95.07,93,4
10218,"91","549",Appartement,77.55,77,3
10219,"91","570",Appartement,93.5,94,5
10220,"91","659",Appartement,44.73,46,3
10221,"92","012",Appartement,45.42,45,2
10222,"92","026",Appartement,120.06,120,4
10223,"92","040",Appartement,29.08,28,1
10224,"92","044",Appartement,47.02,50,3
10225,"92","044",Appartement,133.85,105,4
10226,"92","050",Appartement,50.93,20,2
10227,"92","060",Appartement,29.31,29,1
10228,"92","063",Appartement,24.07,25,1
10229,"92","063",Appartement,51.44,52,3
10230,"93","001",Appartement,42.35,43,2
10231,"93","014",Appartement,53.51,58,3
10232,"93","027",Appartement,33.06,33,2
10233,"93","029",Appartement,67.16,68,3
10234,"93","031",Appartement,77.05,77,4
10235,"93","031",Appartement,71.36,71,3
10236,"93","039",Appartement,81.54,81,4
10237,"93","048",Maison,68.14,65,3
10238,"93","051",Maison,111.6,107,5
10239,"93","061",Appartement,27.3,30,2
10240,"93","066",Appartement,63.02,64,3
10241,"93","072",Appartement,34.84,35,2
10242,"93","072",Appartement,43.32,43,3
10243,"93","078",Appartement,46.83,56,3
10244,"94","004",Appartement,2910.92,35,1
10245,"94","034",Appartement,48.21,46,2
10246,"94","034",Appartement,58.06,59,3
10247,"94","037",Appartement,81.45,82,4
10248,"94","041",Appartement,59.86,57,3
10249,"94","046",Appartement,74.34,74,4
10250,"94","052",Appartement,55.1,56,3
10251,"94","054",Appartement,45.17,45,2
10252,"94","058",Appartement,24.0,23,1
10253,"94","069",Appartement,49.27,49,2
10254,"94","071",Maison,99.02,91,4
10255,"94","079",Appartement,94.51,95,4
10256,"94","080",Appartement,19.54,18,1
10257,"94","081",Appartement,67.38,69,4
10258,"95","063",Appartement,66.65,66,3
10259,"95","219",Appartement,65.82,66,3
10260,"95","268",Appartement,46.76,44,2
10261,"95","306",Maison,73.16,72,4
10262,"95","351",Appartement,79.3,78,3
10263,"95","572",Appartement,43.43,43,2
10264,"95","580",Maison,114.0,114,6
10265,"95","582",Appartement,63.0,62,3
10266,"95","675",Appartement,63.23,62,3
10267,"974","411",Appartement,25.78,29,2
10268,"04","166",Appartement,38.97,60,2
10269,"04","205",Appartement,22.91,27,1
10270,"05","061",Appartement,25.61,29,2
10271,"06","029",Appartement,66.84,71,2
10272,"11","202",Appartement,21.01,24,1
10273,"13","202",Appartement,56.14,60,3
10274,"14","715",Appartement,45.81,46,2
10275,"38","185",Appartement,22.36,22,1
10276,"40","192",Appartement,25.57,27,1
10277,"50","031",Appartement,39.78,47,1
10278,"56","078",Appartement,19.69,19,1
10279,"62","037",Appartement,46.15,45,2
10280,"76","575",Appartement,63.32,60,4
10281,"85","307",Appartement,62.24,60,3
10282,"95","205",Appartement,27.1,31,2
10283,"75","110",Appartement,27.78,28,1
10284,"01","419",Appartement,43.42,43,2
10285,"04","070",Appartement,82.11,81,4
10286,"05","023",Appartement,45.08,38,2
10287,"05","023",Appartement,35.18,35,2
10288,"06","012",Appartement,23.2,23,1
10289,"06","030",Appartement,53.77,55,2
10290,"06","079",Appartement,20.77,28,1
10291,"06","088",Appartement,31.61,31,1
10292,"06","104",Appartement,42.61,42,3
10293,"06","149",Appartement,48.02,52,2
10294,"06","159",Appartement,57.01,40,1
10295,"06","159",Appartement,58.36,50,4
10296,"06","161",Maison,108.22,98,5
10297,"07","010",Appartement,32.41,34,2
10298,"07","102",Appartement,50.3,50,2
10299,"10","333",Appartement,56.0,55,3
10300,"10","387",Appartement,14.41,14,1
10301,"10","387",Appartement,121.43,118,4
10302,"11","202",Maison,85.35,88,4
10303,"11","202",Maison,24.0,24,2
10304,"13","028",Appartement,40.1,39,2
10305,"13","031",Appartement,21.48,20,2
10306,"13","201",Appartement,61.45,58,3
10307,"13","201",Appartement,80.08,82,3
10308,"13","201",Appartement,39.56,33,3
10309,"13","204",Appartement,49.19,51,3
10310,"13","206",Appartement,28.4,35,1
10311,"13","207",Appartement,64.7,63,3
10312,"13","213",Appartement,64.45,62,4
10313,"13","213",Appartement,80.56,80,4
10314,"19","031",Appartement,77.97,77,3
10315,"19","031",Appartement,52.95,53,2
10316,"26","058",Appartement,33.43,37,1
10317,"26","362",Appartement,105.43,119,3
10318,"2A","048",Appartement,34.67,40,2
10319,"2A","269",Appartement,71.33,70,3
10320,"30","133",Appartement,26.35,26,1
10321,"30","133",Appartement,59.42,34,2
10322,"30","133",Appartement,20.12,21,1
10323,"30","189",Appartement,33.91,25,1
10324,"31","113",Appartement,103.66,103,4
10325,"31","555",Appartement,66.84,66,2
10326,"33","009",Appartement,26.26,29,1
10327,"33","056",Appartement,60.53,62,3
10328,"33","063",Appartement,49.4,53,2
10329,"33","063",Appartement,49.66,53,3
10330,"33","281",Appartement,26.02,26,1
10331,"33","318",Appartement,86.04,86,4
10332,"33","318",Maison,75.72,68,4
10333,"34","108",Maison,33.01,25,1
10334,"34","150",Appartement,39.13,42,3
10335,"34","301",Appartement,65.82,65,3
10336,"35","040",Appartement,108.5,109,5
10337,"35","228",Appartement,36.26,40,2
10338,"35","238",Appartement,93.0,93,5
10339,"35","238",Appartement,88.5,89,5
10340,"37","203",Appartement,24.7,42,2
10341,"38","185",Appartement,66.69,66,3
10342,"38","185",Appartement,73.08,73,4
10343,"38","229",Appartement,40.16,40,2
10344,"38","423",Appartement,69.16,69,3
10345,"40","088",Appartement,46.57,46,2
10346,"40","284",Appartement,90.92,95,3
10347,"42","147",Maison,91.48,96,4
10348,"42","187",Appartement,50.0,52,2
10349,"42","189",Appartement,75.87,59,2
10350,"42","207",Appartement,51.15,51,2
10351,"42","218",Appartement,62.0,61,3
10352,"44","026",Appartement,18.24,23,1
10353,"44","026",Appartement,48.21,57,2
10354,"44","109",Appartement,19.18,19,1
10355,"44","135",Appartement,85.21,85,4
10356,"44","154",Appartement,77.26,78,4
10357,"44","184",Appartement,15.39,18,1
10358,"45","232",Maison,104.57,86,4
10359,"49","015",Appartement,55.86,52,2
10360,"49","267",Appartement,49.16,50,2
10361,"49","328",Appartement,51.13,54,3
10362,"54","273",Appartement,46.0,45,2
10363,"54","322",Appartement,67.8,72,4
10364,"54","482",Appartement,77.9,78,4
10365,"56","177",Maison,91.03,89,3
10366,"59","636",Appartement,79.53,78,2
10367,"60","175",Appartement,45.73,45,2
10368,"60","175",Appartement,75.32,82,4
10369,"60","338",Appartement,79.68,81,4
10370,"64","348",Appartement,55.74,55,3
10371,"69","034",Maison,109.46,90,5
10372,"69","034",Appartement,55.63,61,3
10373,"69","171",Appartement,197.0,150,5
10374,"69","264",Appartement,51.94,60,3
10375,"69","266",Appartement,21.01,39,1
10376,"70","378",Appartement,59.25,60,3
10377,"70","550",Appartement,75.57,83,4
10378,"75","102",Appartement,52.87,53,2
10379,"75","102",Appartement,23.21,20,1
10380,"75","105",Appartement,57.55,54,3
10381,"75","105",Appartement,38.15,27,2
10382,"75","108",Appartement,90.96,79,2
10383,"75","108",Appartement,205.2,100,4
10384,"75","108",Appartement,33.68,34,2
10385,"75","108",Appartement,183.06,173,8
10386,"75","109",Appartement,120.78,110,5
10387,"75","109",Appartement,72.4,69,2
10388,"75","110",Appartement,67.65,65,4
10389,"75","110",Appartement,47.95,50,2
10390,"75","111",Appartement,86.15,86,4
10391,"75","113",Appartement,57.29,42,3
10392,"75","114",Appartement,20.53,30,1
10393,"75","114",Appartement,41.04,40,2
10394,"75","114",Appartement,17.02,13,1
10395,"75","114",Appartement,26.36,28,2
10396,"75","114",Appartement,44.72,42,1
10397,"75","115",Appartement,55.03,69,2
10398,"75","115",Appartement,42.27,43,2
10399,"75","115",Appartement,47.82,45,3
10400,"75","115",Appartement,27.8,28,2
10401,"75","116",Appartement,47.57,48,2
10402,"75","116",Appartement,21.87,22,1
10403,"75","116",Appartement,194.8,146,4
10404,"75","118",Appartement,42.6,42,3
10405,"75","119",Appartement,12.21,12,1
10406,"75","119",Appartement,9.24,11,1
10407,"75","120",Appartement,11.3,11,1
10408,"75","120",Appartement,16.21,18,1
10409,"77","018",Appartement,50.4,51,3
10410,"77","053",Appartement,65.62,65,3
10411,"77","083",Appartement,92.82,90,5
10412,"77","186",Appartement,50.38,115,5
10413,"77","305",Appartement,84.04,84,4
10414,"77","372",Appartement,52.33,52,2
10415,"77","464",Appartement,44.7,45,2
10416,"78","165",Appartement,56.19,57,1
10417,"78","190",Appartement,67.12,66,3
10418,"78","269",Appartement,28.1,33,2
10419,"78","291",Appartement,67.61,70,2
10420,"78","356",Appartement,58.2,58,3
10421,"78","442",Appartement,68.86,72,4
10422,"78","466",Appartement,76.81,77,3
10423,"78","490",Appartement,92.8,102,5
10424,"78","586",Appartement,55.39,58,3
10425,"78","640",Appartement,74.0,73,3
10426,"80","212",Appartement,51.67,53,2
10427,"80","649",Appartement,55.21,52,3
10428,"81","004",Appartement,78.77,78,3
10429,"81","065",Appartement,61.28,61,3
10430,"83","047",Maison,106.02,105,5
10431,"83","048",Appartement,62.0,61,3
10432,"83","061",Appartement,43.84,43,2
10433,"83","119",Appartement,64.54,60,3
10434,"83","123",Appartement,28.69,28,2
10435,"83","126",Maison,101.6,102,4
10436,"84","007",Appartement,18.09,17,1
10437,"84","137",Appartement,72.82,74,3
10438,"85","191",Appartement,78.49,81,4
10439,"87","085",Appartement,43.76,35,1
10440,"87","085",Appartement,14.31,14,1
10441,"88","383",Appartement,42.07,48,2
10442,"88","424",Appartement,138.9,138,6
10443,"91","027",Appartement,84.68,87,4
10444,"91","215",Appartement,58.24,59,3
10445,"91","228",Appartement,65.52,66,3
10446,"91","274",Maison,57.63,57,2
10447,"91","312",Appartement,72.57,72,4
10448,"91","405",Maison,111.92,107,5
10449,"91","421",Appartement,69.2,68,3
10450,"91","432",Appartement,16.04,14,1
10451,"91","477",Appartement,60.37,60,3
10452,"91","617",Appartement,68.7,68,4
10453,"91","645",Maison,90.22,73,3
10454,"91","657",Appartement,22.58,23,1
10455,"91","691",Appartement,102.36,104,4
10456,"92","020",Appartement,44.83,44,2
10457,"92","026",Appartement,37.19,35,1
10458,"92","026",Appartement,67.05,70,2
10459,"92","026",Appartement,28.51,28,1
10460,"92","032",Appartement,56.17,65,3
10461,"92","044",Appartement,33.95,32,2
10462,"92","046",Appartement,37.6,37,3
10463,"92","049",Appartement,47.93,48,2
10464,"92","050",Appartement,37.28,38,2
10465,"92","073",Appartement,42.7,43,2
10466,"93","001",Appartement,36.42,36,1
10467,"93","006",Appartement,39.44,39,2
10468,"93","007",Appartement,33.07,15,1
10469,"93","045",Appartement,25.47,26,1
10470,"93","048",Appartement,70.22,70,3
10471,"93","048",Appartement,98.11,101,3
10472,"93","048",Appartement,30.07,30,2
10473,"93","050",Appartement,67.82,67,4
10474,"93","071",Appartement,85.78,80,4
10475,"93","078",Appartement,71.19,70,4
10476,"94","022",Appartement,50.31,45,3
10477,"94","038",Appartement,78.85,76,4
10478,"94","041",Appartement,55.53,55,3
10479,"94","046",Appartement,60.9,65,3
10480,"94","067",Appartement,70.1,86,4
10481,"94","068",Appartement,16.75,12,1
10482,"94","068",Appartement,49.68,49,3
10483,"94","076",Appartement,25.09,26,1
10484,"94","077",Appartement,83.5,73,4
10485,"94","080",Appartement,32.75,33,3
10486,"95","019",Appartement,89.04,85,4
10487,"95","063",Appartement,77.55,76,4
