"code_dep","code_commune","nom_commune","population_municipale","population_comptee_a_part"
"31","119",Castelnau-Picampeau,208,5
"31","120",Le Castéra,718,18
"31","121",Castéra-Vignoles,63,1
"31","122",Casties-Labrande,113,2
"31","123",Castillon-de-Larboust,74,1
"31","124",Castillon-de-Saint-Martory,387,9
"31","125",Cathervielle,36,0
"31","126",Caubiac,396,10
"31","127",Caubous,4,1
"31","128",Caujac,850,22
"31","129",Cazarilh-Laspènes,17,4
"31","130",Cazaril-Tambourès,84,3
"31","131",Cazaunous,70,1
"31","132",Cazaux-Layrisse,64,1
"31","133",Cazeaux-de-Larboust,99,4
"31","134",Cazeneuve-Montaut,83,0
"31","135",Cazères,4799,72
"31","136",Cépet,2171,26
"31","137",Cessales,155,0
"31","138",Charlas,250,6
"31","139",Chaum,195,4
"31","140",Chein-Dessus,177,7
"31","141",Ciadoux,218,2
"31","142",Cier-de-Luchon,239,7
"31","143",Cier-de-Rivière,277,8
"31","144",Cierp-Gaud,730,12
"31","145",Cintegabelle,2914,65
"31","146",Cirès,14,0
"31","147",Clarac,658,12
"31","148",Clermont-le-Fort,507,17
"31","149",Colomiers,39968,561
"31","150",Cornebarrieu,7372,106
"31","151",Corronsac,859,23
"31","152",Coueilles,94,5
"31","153",Couladère,416,12
"31","154",Couledoux,"",""
"31","155",Couret,231,2
"31","156",Cox,358,12
"31","157",Cugnaux,19344,253
"31","158",Cuguron,178,7
"31","159",Le Cuing,472,5
"31","160",Daux,2432,28
"31","161",Deyme,1236,22
"31","162",Donneville,1080,86
"31","163",Drémil-Lafage,2649,65
"31","164",Drudas,202,6
"31","165",Eaunes,6349,98
"31","166",Empeaux,279,4
"31","167",Encausse-les-Thermes,700,14
"31","168",Eoux,130,0
"31","169",Escalquens,6967,162
"31","170",Escanecrabe,246,10
"31","171",Espanès,302,9
"31","172",Esparron,47,1
"31","173",Esperce,266,3
"31","174",Estadens,538,4
"31","175",Estancarbon,608,10
"31","176",Esténos,191,5
"31","177",Eup,136,2
"31","178",Fabas,200,3
"31","179",Le Faget,322,20
"31","180",Falga,139,6
"31","181",Le Fauga,2089,28
"31","182",Fenouillet,5307,59
"31","183",Figarol,317,9
"31","184",Flourens,2056,38
"31","185",Folcarde,117,1
"31","186",Fonbeauzard,3011,30
"31","187",Fonsorbes,12170,329
"31","188",Fontenilles,5893,161
"31","189",Forgues,220,4
"31","190",Fos,233,0
"31","191",Fougaron,96,2
"31","192",Fourquevaux,776,21
"31","193",Le Fousseret,1904,30
"31","194",Francarville,169,2
"31","195",Francazal,32,0
"31","196",Francon,244,3
"31","197",Franquevielle,327,8
"31","198",Le Fréchet,101,3
"31","199",Fronsac,200,7
"31","200",Frontignan-de-Comminges,79,4
"31","201",Frontignan-Savès,73,0
"31","202",Fronton,6271,149
"31","203",Frouzins,9292,162
"31","204",Fustignac,82,3
"31","205",Gagnac-sur-Garonne,3130,27
"31","206",Gaillac-Toulza,1311,15
"31","207",Galié,78,6
"31","208",Ganties,327,5
"31","209",Garac,147,4
"31","210",Gardouch,1283,24
"31","211",Gargas,702,8
"31","212",Garidech,1928,14
"31","213",Garin,155,3
"31","214",Gaud,"",""
"31","215",Gauré,467,15
"31","216",Gémil,269,10
"31","217",Génos,68,1
"31","218",Gensac-de-Boulogne,115,4
"31","219",Gensac-sur-Garonne,447,2
"31","220",Gibel,376,5
"31","221",Gouaux-de-Larboust,69,0
"31","222",Gouaux-de-Luchon,46,0
"31","223",Goudex,43,1
"31","224",Gourdan-Polignan,1203,186
"31","225",Goutevernisse,186,3
"31","226",Gouzens,81,6
"31","227",Goyrans,843,36
"31","228",Gragnague,1974,43
"31","229",Gratens,696,17
"31","230",Gratentour,4387,79
"31","231",Grazac,691,8
"31","232",Grenade,8844,166
"31","233",Grépiac,997,33
"31","234",Le Grès,440,8
"31","235",Guran,44,1
"31","236",Herran,73,1
"31","237",His,232,30
"31","238",Huos,482,11
"31","239",L'Isle-en-Dodon,1634,28
"31","240",Issus,601,10
"31","241",Izaut-de-l'Hôtel,295,5
"31","242",Jurvielle,18,2
"31","243",Juzes,69,4
"31","244",Juzet-de-Luchon,381,17
"31","245",Juzet-d'Izaut,188,5
"31","246",Labarthe-Inard,866,15
"31","247",Labarthe-Rivière,1303,28
"31","248",Labarthe-sur-Lèze,6271,105
"31","249",Labastide-Beauvoir,1259,26
"31","250",Labastide-Clermont,675,17
"31","251",Labastide-Paumès,145,1
"31","252",Labastide-Saint-Sernin,1955,25
"31","253",Labastidette,2938,37
"31","254",Labège,4008,142
"31","255",Labroquère,319,10
"31","256",Labruyère-Dorsa,290,6
"31","257",Lacasse,"",""
"31","258",Lacaugne,241,6
"31","259",Lacroix-Falgarde,2081,49
"31","260",Laffite-Toupière,96,1
"31","261",Lafitte-Vigordane,1224,19
"31","262",Lagarde,421,11
"31","263",Lagardelle-sur-Lèze,3169,57
"31","264",Lagrâce-Dieu,557,7
"31","265",Lagraulet-Saint-Nicolas,242,4
"31","266",Lahage,199,1
"31","267",Lahitère,66,0
"31","268",Lalouret-Laffiteau,135,3
"31","269",Lamasquère,1510,15
"31","270",Landorthe,1013,35
"31","271",Lanta,2155,42
"31","272",Lapeyrère,65,3
"31","273",Lapeyrouse-Fossat,2886,69
"31","274",Larcan,182,5
"31","275",Laréole,160,5
"31","276",Larroque,287,5
"31","277",Lasserre-Pradère,1543,42
"31","278",Latoue,317,5
"31","279",Latour,77,1
"31","280",Latrape,372,13
"31","281",Launac,1336,32
"31","282",Launaguet,9050,112
"31","283",Lautignac,267,1
"31","284",Lauzerville,1654,55
"31","285",Lavalette,759,13
"31","286",Lavelanet-de-Comminges,614,8
"31","287",Lavernose-Lacasse,3255,83
"31","288",Layrac-sur-Tarn,311,9
"31","289",Lécussan,280,3
"31","290",Lège,36,1
"31","291",Léguevin,9359,253
"31","292",Lescuns,73,1
"31","293",Lespinasse,2828,23
"31","294",Lespiteau,91,1
"31","295",Lespugue,83,0
"31","296",Lestelle-de-Saint-Martory,437,11
"31","297",Lévignac,2139,42
"31","298",Lez,"",""
"31","299",Lherm,3777,82
"31","300",Lieoux,127,3
"31","301",Lilhac,131,1
"31","302",Lodes,291,7
"31","303",Longages,3160,34
"31","304",Loubens-Lauragais,451,10
"31","305",Loudet,197,6
"31","306",Lourde,92,0
"31","307",Lunax,"",""
"31","308",Luscan,48,0
"31","309",Lussan-Adeilhac,229,2
"31","310",Lux,339,5
"31","311",La Magdelaine-sur-Tarn,1181,21
"31","312",Mailholas,35,1
"31","313",Malvezie,110,2
"31","314",Mancioux,384,5
"31","315",Mane,956,46
"31","316",Marignac,490,8
"31","317",Marignac-Lasclares,469,9
"31","318",Marignac-Laspeyres,206,5
"31","319",Marliac,138,1
"31","320",Marquefave,956,41
"31","321",Marsoulas,125,8
"31","322",Martisserre,66,2
"31","323",Martres-de-Rivière,351,13
"31","324",Martres-Tolosane,2414,44
"31","325",Mascarville,187,12
"31","326",Massabrac,93,0
"31","327",Mauran,214,1
"31","328",Mauremont,317,10
"31","329",Maurens,208,2
"31","330",Mauressac,506,11
"31","331",Maureville,307,12
"31","332",Mauvaisin,217,4
"31","333",Mauvezin,89,3
"31","334",Mauzac,1301,23
"31","335",Mayrègne,25,2
"31","336",Mazères-sur-Salat,628,12
"31","337",Melles,92,1
"31","338",Menville,781,23
"31","339",Mérenvielle,490,6
"31","340",Mervilla,291,9
"31","341",Merville,6054,103
"31","342",Milhas,173,0
"31","343",Mirambeau,61,0
"31","344",Miramont-de-Comminges,766,12
"31","345",Miremont,2623,36
"31","346",Mirepoix-sur-Tarn,1104,14
"31","347",Molas,167,4
"31","348",Moncaup,37,0
"31","349",Mondavezan,905,18
"31","350",Mondilhan,81,1
"31","351",Mondonville,5166,93
"31","352",Mondouzil,224,11
"31","353",Monès,88,0
"31","354",Monestrol,54,0
"31","355",Mons,1758,53
"31","356",Montaigut-sur-Save,1839,46
"31","357",Montastruc-de-Salies,305,2
"31","358",Montastruc-la-Conseillère,3576,101
"31","359",Montastruc-Savès,70,2
"31","360",Montauban-de-Luchon,503,7
"31","361",Montaut,516,5
"31","362",Montberaud,203,5
"31","363",Montbernard,217,5
"31","364",Montberon,3088,66
"31","365",Montbrun-Bocage,470,11
"31","366",Montbrun-Lauragais,654,21
"31","367",Montclar-de-Comminges,76,5
"31","368",Montclar-Lauragais,242,13
"31","369",Mont-de-Galié,42,2
"31","370",Montégut-Bourjac,143,1
"31","371",Montégut-Lauragais,423,15
"31","372",Montespan,459,7
"31","373",Montesquieu-Guittaut,179,2
"31","374",Montesquieu-Lauragais,1009,13
"31","375",Montesquieu-Volvestre,3111,68
"31","376",Montgaillard-de-Salies,104,3
"31","377",Montgaillard-Lauragais,711,9
"31","378",Montgaillard-sur-Save,82,2
"31","379",Montgazin,178,2
"31","380",Montgeard,507,8
"31","381",Montgiscard,2530,59
"31","382",Montgras,112,1
"31","383",Montjoire,1304,26
"31","384",Montlaur,1769,36
"31","385",Montmaurin,201,4
"31","386",Montoulieu-Saint-Bernard,214,6
"31","387",Montoussin,129,0
"31","388",Montpitol,387,12
"31","389",Montrabé,4111,78
"31","390",Montréjeau,2751,33
"31","391",Montsaunès,453,31
"31","392",Mourvilles-Basses,78,4
"31","393",Mourvilles-Hautes,167,5
"31","394",Moustajon,129,3
"31","395",Muret,24797,564
"31","396",Nailloux,3928,64
"31","397",Nénigan,56,1
"31","398",Nizan-Gesse,96,1
"31","399",Noé,2912,64
"31","400",Nogaret,90,0
"31","401",Noueilles,393,6
"31","402",Odars,906,32
"31","403",Ondes,767,133
"31","404",Oô,101,4
"31","405",Ore,114,3
"31","406",Palaminy,814,11
"31","407",Paulhac,1239,29
"31","408",Payssous,88,3
"31","409",Péchabou,2352,54
"31","410",Pechbonnieu,4544,89
"31","411",Pechbusque,947,22
"31","412",Péguilhan,267,8
"31","413",Pelleport,509,12
"31","414",Peyrissas,80,2
"31","415",Peyrouzet,82,2
"31","416",Peyssies,585,7
"31","417",Pibrac,8578,255
"31","418",Pin-Balma,938,33
"31","419",Le Pin-Murelet,173,4
"31","420",Pinsaguel,2840,37
"31","421",Pins-Justaret,4318,69
"31","422",Plagne,93,0
"31","423",Plagnole,306,3
"31","424",Plaisance-du-Touch,19402,411
"31","425",Le Plan,442,7
"31","426",Pointis-de-Rivière,854,11
"31","427",Pointis-Inard,941,15
"31","428",Polastron,53,2
"31","429",Pompertuzat,2307,38
"31","430",Ponlat-Taillebourg,596,14
"31","431",Portet-d'Aspet,61,1
"31","432",Portet-de-Luchon,38,4
"31","433",Portet-sur-Garonne,9812,124
"31","434",Poubeau,80,4
"31","435",Poucharramet,935,14
"31","436",Pouy-de-Touges,412,10
"31","437",Pouze,85,4
"31","438",Pradère-les-Bourguets,"",""
"31","439",Préserville,720,15
"31","440",Proupiary,71,1
"31","441",Prunet,148,2
"31","442",Puydaniel,552,9
"31","443",Puymaurin,291,5
"31","444",Puysségur,139,4
"31","445",Quint-Fonsegrives,5896,118
"31","446",Ramonville-Saint-Agne,14600,317
"31","447",Razecueillé,35,1
"31","448",Rebigue,472,25
"31","449",Régades,139,4
"31","450",Renneville,545,13
"31","451",Revel,9637,297
"31","452",Rieucazé,56,0
"31","453",Rieumajou,137,2
"31","454",Rieumes,3578,86
"31","455",Rieux-Volvestre,2611,56
"31","456",Riolas,51,1
"31","457",Roquefort-sur-Garonne,794,13
"31","458",Roques,4757,54
"31","459",Roquesérière,756,19
"31","460",Roquettes,4212,68
"31","461",Rouède,289,3
"31","462",Rouffiac-Tolosan,1931,41
"31","463",Roumens,247,4
"31","464",Sabonnères,323,9
"31","465",Saccourvielle,19,0
"31","466",Saiguède,809,22
"31","467",Saint-Alban,6217,50
"31","468",Saint-André,233,8
"31","469",Saint-Araille,137,3
"31","470",Saint-Aventin,64,3
"31","471",Saint-Béat-Lez,383,8
"31","472",Saint-Bertrand-de-Comminges,240,6
"31","473",Saint-Cézert,434,1
"31","474",Saint-Christaud,239,4
"31","475",Saint-Clar-de-Rivière,1410,27
"31","476",Saint-Elix-le-Château,919,21
"31","477",Saint-Elix-Séglan,42,0
"31","478",Saint-Félix-Lauragais,1266,34
"31","479",Saint-Ferréol-de-Comminges,60,1
"31","480",Sainte-Foy-d'Aigrefeuille,2174,66
"31","481",Sainte-Foy-de-Peyrolières,2093,46
"31","482",Saint-Frajou,213,4
"31","483",Saint-Gaudens,11773,564
"31","484",Saint-Geniès-Bellevue,2522,65
"31","485",Saint-Germier,116,2
"31","486",Saint-Hilaire,1373,22
"31","487",Saint-Ignan,228,5
"31","488",Saint-Jean,11017,138
"31","489",Saint-Jean-Lherm,395,12
"31","490",Saint-Jory,6383,68
"31","491",Saint-Julia,413,11
"31","492",Saint-Julien-sur-Garonne,552,5
"31","493",Saint-Lary-Boujean,132,6
"31","494",Saint-Laurent,178,1
"31","495",Saint-Léon,1293,13
"31","496",Sainte-Livrade,258,13
"31","497",Saint-Loup-Cammas,2221,46
"31","498",Saint-Loup-en-Comminges,37,0
"31","499",Saint-Lys,9521,183
"31","500",Saint-Mamet,555,19
"31","501",Saint-Marcel-Paulel,436,7
"31","502",Saint-Marcet,361,9
"31","503",Saint-Martory,997,11
"31","504",Saint-Médard,223,16
"31","505",Saint-Michel,318,6
"31","506",Saint-Orens-de-Gameville,12696,229
"31","507",Saint-Paul-sur-Save,1622,25
"31","508",Saint-Paul-d'Oueil,34,0
"31","509",Saint-Pé-d'Ardet,155,1
"31","510",Saint-Pé-Delbosc,141,0
"31","511",Saint-Pierre,234,8
"31","512",Saint-Pierre-de-Lages,892,27
"31","513",Saint-Plancard,392,6
"31","514",Saint-Rome,59,2
"31","515",Saint-Rustice,436,9
"31","516",Saint-Sauveur,1791,16
"31","517",Saint-Sulpice-sur-Lèze,2325,61
"31","518",Saint-Thomas,576,15
"31","519",Saint-Vincent,200,8
"31","520",Sajas,122,3
"31","521",Saleich,339,8
"31","522",Salerm,59,2
"31","523",Salies-du-Salat,1763,106
"31","524",Salles-et-Pratviel,129,2
"31","525",Salles-sur-Garonne,588,14
"31","526",La Salvetat-Saint-Gilles,8474,194
"31","527",La Salvetat-Lauragais,150,3
"31","528",Saman,123,4
"31","529",Samouillan,112,2
"31","530",Sana,249,5
"31","531",Sarrecave,78,0
"31","532",Sarremezan,93,0
"31","533",Saubens,2297,51
"31","534",Saussens,208,0
"31","535",Sauveterre-de-Comminges,682,17
"31","536",Saux-et-Pomarède,252,8
"31","537",Savarthès,180,5
"31","538",Savères,220,4
"31","539",Sédeilhac,62,3
"31","540",Ségreville,320,8
"31","541",Seilh,3284,73
"31","542",Seilhan,210,3
"31","543",Sénarens,113,2
"31","544",Sengouagnet,215,2
"31","545",Sepx,210,4
"31","546",Seyre,130,2
"31","547",Seysses,9481,124
"31","548",Signac,51,0
"31","549",Sode,19,0
"31","550",Soueich,523,15
"31","551",Tarabel,539,17
"31","552",Terrebasse,138,4
"31","553",Thil,1146,25
"31","554",Touille,238,1
"31","555",Toulouse,493465,5131
"31","556",Les Tourreilles,377,9
"31","557",Tournefeuille,28117,615
"31","558",Toutens,388,5
"31","559",Trébons-de-Luchon,7,0
"31","560",Trébons-sur-la-Grasse,475,8
"31","561",L'Union,11798,164
"31","562",Urau,120,1
"31","563",Vacquiers,1339,37
"31","564",Valcabrère,142,1
"31","565",Valentine,878,15
"31","566",Vallègue,519,4
"31","567",Vallesvilles,435,6
"31","568",Varennes,272,5
"31","569",Vaudreuille,384,10
"31","570",Vaux,305,5
"31","571",Vendine,285,4
"31","572",Venerque,2702,86
"31","573",Verfeil,3658,71
"31","574",Vernet,3059,35
"31","575",Vieille-Toulouse,1168,37
"31","576",Vieillevigne,354,7
"31","577",Vignaux,144,0
"31","578",Vigoulet-Auzil,931,31
"31","579",Villariès,790,13
"31","580",Villate,1007,21
"31","581",Villaudric,1578,32
"31","582",Villefranche-de-Lauragais,4806,65
"31","583",Villematier,1083,25
"31","584",Villemur-sur-Tarn,6034,88
"31","585",Villeneuve-de-Rivière,1790,42
"31","586",Villeneuve-Lécussan,561,3
"31","587",Villeneuve-lès-Bouloc,1627,12
"31","588",Villeneuve-Tolosane,10050,126
"31","589",Villenouvelle,1431,19
"31","590",Binos,45,0
"31","591",Escoulis,79,1
"31","592",Larra,2046,32
"31","593",Cazac,86,0
"32","001",Aignan,726,54
"32","002",Ansan,79,5
"32","003",Antras,46,2
"32","004",Arblade-le-Bas,136,2
"32","005",Arblade-le-Haut,322,5
"32","006",Arcamont,"",""
"32","007",Ardizas,223,5
"32","008",Armentieux,74,0
"32","009",Armous-et-Cau,90,1
"32","010",Arrouède,96,0
"32","011",Artiguedieu,"",""
"32","012",Aubiet,1107,29
"32","013",Auch,22173,1103
"32","014",Augnax,115,5
"32","015",Aujan-Mournède,89,1
"32","016",Auradé,672,16
"32","017",Aurensan,133,5
"32","018",Aurimont,213,3
"32","019",Auterive,516,17
"32","020",Aux-Aussat,275,9
"32","021",Avensac,74,1
"32","022",Avéron-Bergelle,165,6
"32","023",Avezan,112,3
"32","024",Ayguetinte,162,3
"32","025",Ayzieu,160,2
"32","026",Bajonnette,111,0
"32","027",Barcelonne-du-Gers,1368,38
"32","028",Barcugnan,105,3
"32","029",Barran,664,20
"32","030",Bars,123,3
"32","031",Bascous,169,2
"32","032",Bassoues,319,4
"32","033",Bazian,107,0
"32","034",Bazugues,53,3
"32","035",Beaucaire,241,4
"32","036",Beaumarchés,661,40
"32","037",Beaumont,129,7
"32","038",Beaupuy,206,8
"32","039",Beccas,119,4
"32","040",Bédéchan,136,1
"32","041",Bellegarde,173,4
"32","042",Belloc-Saint-Clamens,130,4
"32","043",Belmont,150,4
"32","044",Béraut,311,9
"32","045",Berdoues,418,19
"32","046",Bernède,205,1
"32","047",Berrac,111,1
"32","048",Betcave-Aguin,88,0
"32","049",Bétous,76,3
"32","050",Betplan,97,4
"32","051",Bézéril,129,2
"32","052",Bezolles,137,4
"32","053",Bézues-Bajon,193,3
"32","054",Biran,384,9
"32","055",Bivès,134,2
"32","056",Blanquefort,49,3
"32","057",Blaziert,131,3
"32","058",Blousson-Sérian,41,2
"32","059",Bonas,135,2
"32","060",Boucagnères,221,4
"32","061",Boulaur,186,3
"32","062",Bourrouillan,162,2
"32","063",Bouzon-Gellenave,174,8
"32","064",Bretagne-d'Armagnac,403,12
"32","065",Le Brouilh-Monbert,249,3
"32","066",Brugnens,253,12
"32","067",Cabas-Loumassès,51,4
"32","068",Cadeilhan,138,3
"32","069",Cadeillan,66,3
"32","070",Cahuzac-sur-Adour,211,3
"32","071",Caillavet,185,9
"32","072",Callian,49,1
"32","073",Campagne-d'Armagnac,215,3
"32","074",Cannet,"",""
"32","075",Cassaigne,228,4
"32","076",Castelnau-Barbarens,546,10
"32","077",Castelnau-d'Anglès,87,2
"32","078",Castelnau-d'Arbieu,231,9
"32","079",Castelnau d'Auzan Labarrère,1215,22
"32","080",Castelnau-sur-l'Auvignon,143,6
"32","081",Castelnavet,131,2
"32","082",Castéra-Lectourois,353,6
"32","083",Castéra-Verduzan,1006,24
"32","084",Castéron,52,2
"32","085",Castet-Arrouy,173,7
"32","086",Castex,78,2
"32","087",Castex-d'Armagnac,121,4
"32","088",Castillon-Debats,324,0
"32","089",Castillon-Massas,247,6
"32","090",Castillon-Savès,341,8
"32","091",Castin,358,17
"32","092",Catonvielle,92,4
"32","093",Caumont,103,7
"32","094",Caupenne-d'Armagnac,429,16
"32","095",Caussens,601,12
"32","096",Cazaubon,1654,36
"32","097",Cazaux-d'Anglès,116,2
"32","098",Cazaux-Savès,323,5
"32","099",Cazaux-Villecomtal,72,2
"32","100",Cazeneuve,163,4
"32","101",Céran,227,3
"32","102",Cézan,228,2
"32","103",Chélan,166,8
"32","104",Clermont-Pouyguillès,162,3
"32","105",Clermont-Savès,397,11
"32","106",Cologne,927,70
"32","107",Condom,6493,206
"32","108",Corneillan,153,10
"32","109",Couloumé-Mondebat,194,5
"32","110",Courrensan,399,5
"32","111",Courties,51,0
"32","112",Crastes,252,12
"32","113",Cravencères,90,1
"32","114",Cuélas,123,5
"32","115",Dému,328,3
"32","116",Duffort,149,4
"32","117",Duran,853,28
"32","118",Durban,138,5
"32","119",Eauze,3975,71
"32","120",Encausse,425,9
"32","121",Endoufielle,506,16
"32","122",Esclassan-Labastide,345,10
"32","123",EscornebÅ“uf,566,13
"32","124",Espaon,187,0
"32","125",Espas,125,1
"32","126",Estampes,161,1
"32","127",Estang,656,15
"32","128",Estipouy,204,12
"32","129",Estramiac,149,0
"32","130",Faget-Abbatial,217,1
"32","131",Flamarens,157,2
"32","132",Fleurance,5924,111
"32","133",Fourcès,261,2
"32","134",Frégouville,344,6
"32","135",Fustérouau,134,5
"32","136",Galiax,174,5
"32","137",Garbic,"",""
"32","138",Garravet,154,4
"32","139",Gaudonville,112,1
"32","140",Gaujac,70,0
"32","141",Gaujan,115,0
"32","142",Gavarret-sur-Aulouste,139,2
"32","143",Gazaupouy,273,11
"32","144",Gazax-et-Baccarisse,73,0
"32","145",Gée-Rivière,47,2
"32","146",Gimbrède,272,4
"32","147",Gimont,3016,69
"32","148",Giscaro,103,0
"32","149",Gondrin,1201,35
"32","150",Goutz,213,6
"32","151",Goux,63,0
"32","152",Haget,335,11
"32","153",Haulies,168,1
"32","154",Homps,111,1
"32","155",Le Houga,1161,51
"32","156",Idrac-Respaillès,216,4
"32","157",L'Isle-Arné,190,3
"32","158",L'Isle-Bouzon,241,10
"32","159",L'Isle-de-Noé,550,14
"32","160",L'Isle-Jourdain,9072,222
"32","161",Izotges,91,4
"32","162",Jegun,1147,50
"32","163",Jû-Belloc,295,9
"32","164",Juillac,115,2
"32","165",Juilles,219,6
"32","166",Justian,121,1
"32","167",Laas,308,5
"32","168",Labarrère,"",""
"32","169",Labarthe,147,4
"32","170",Labarthète,141,3
"32","171",Labastide-Savès,179,1
"32","172",Labéjan,295,15
"32","173",Labrihe,213,8
"32","174",Ladevèze-Rivière,222,4
"32","175",Ladevèze-Ville,220,7
"32","176",Lagarde,122,5
"32","177",Lagarde-Hachan,168,5
"32","178",Lagardère,77,3
"32","179",Lagraulas,"",""
"32","180",Lagraulet-du-Gers,562,9
"32","181",Laguian-Mazous,245,2
"32","182",Lahas,180,6
"32","183",Lahitte,232,11
"32","184",Lalanne,131,3
"32","185",Lalanne-Arqué,153,4
"32","186",Lamaguère,80,0
"32","187",Lamazère,119,7
"32","188",Lamothe-Goas,78,3
"32","189",Lannemaignan,106,3
"32","190",Lannepax,507,6
"32","191",Lanne-Soubiran,145,1
"32","192",Lannux,234,7
"32","193",Larée,233,3
"32","194",Larressingle,208,7
"32","195",Larroque-Engalin,45,2
"32","196",Larroque-Saint-Sernin,165,0
"32","197",Larroque-sur-l'Osse,223,6
"32","198",Lartigue,193,4
"32","199",Lasserade,190,9
"32","200",Lasséran,372,11
"32","201",Lasseube-Propre,339,7
"32","202",Laujuzan,280,15
"32","203",LauraÃ«t,253,3
"32","204",Lavardens,369,11
"32","205",LaveraÃ«t,107,1
"32","206",Laymont,213,3
"32","207",Leboulin,342,17
"32","208",Lectoure,3672,355
"32","209",Lelin-Lapujolle,283,3
"32","210",Lias,736,15
"32","211",Lias-d'Armagnac,195,7
"32","212",Ligardes,215,4
"32","213",Lombez,2156,36
"32","214",Loubédat,101,3
"32","215",Loubersan,146,10
"32","216",Lourties-Monbrun,166,1
"32","217",Louslitges,61,2
"32","218",Loussous-Débat,63,0
"32","219",Lupiac,307,11
"32","220",Luppé-Violles,142,3
"32","221",Lussan,236,3
"32","222",Magnan,234,3
"32","223",Magnas,60,31
"32","224",Maignaut-Tauzia,234,2
"32","225",Malabat,104,5
"32","226",Manas-Bastanous,82,5
"32","227",Manciet,804,27
"32","228",Manent-Montané,92,1
